client_id,client_name,client_email,client_age,client_gender,client_income,client_state,client_city,rfv_perfil
5450,Client_5450,client_5450@example.com,36,Male,12668,SP,São Paulo,Leais
5451,Client_5451,client_5451@example.com,41,Female,9415,SP,São Paulo,Quase Dormindo
5452,Client_5452,client_5452@example.com,53,Female,4026,SC,Florianópolis,Perdido
5453,Client_5453,client_5453@example.com,74,Female,18123,RJ,Rio de Janeiro,Perdido
5454,Client_5454,client_5454@example.com,67,Female,19494,PR,Curitiba,Perdido
5455,Client_5455,client_5455@example.com,22,Female,2494,BA,Salvador,Campeões
5456,Client_5456,client_5456@example.com,22,Female,17081,BA,Salvador,Novos
5457,Client_5457,client_5457@example.com,22,Male,11840,RS,Porto Alegre,Promissor
5458,Client_5458,client_5458@example.com,39,Other,5297,RJ,Rio de Janeiro,Perdido
5459,Client_5459,client_5459@example.com,52,Female,13446,BA,Salvador,Novos
5460,Client_5460,client_5460@example.com,34,Female,16721,PR,Curitiba,Perdido
5461,Client_5461,client_5461@example.com,48,Female,13356,MG,Belo Horizonte,Leais
5464,Client_5464,client_5464@example.com,24,Male,8249,RS,Porto Alegre,Campeões
5465,Client_5465,client_5465@example.com,44,Female,13875,SP,São Paulo,Atenção
5467,Client_5467,client_5467@example.com,30,Female,10887,BA,Salvador,Campeões
5468,Client_5468,client_5468@example.com,55,Female,16484,PR,Curitiba,Promissor
5469,Client_5469,client_5469@example.com,40,Female,14862,PR,Curitiba,Leais
5470,Client_5470,client_5470@example.com,69,Female,13646,SP,São Paulo,Leais
5472,Client_5472,client_5472@example.com,53,Female,4493,SP,São Paulo,Atenção
5473,Client_5473,client_5473@example.com,28,Female,3291,RS,Porto Alegre,Atenção
5474,Client_5474,client_5474@example.com,25,Male,14546,PR,Curitiba,Campeões
5476,Client_5476,client_5476@example.com,48,Male,18259,MG,Belo Horizonte,Atenção
5477,Client_5477,client_5477@example.com,18,Female,19672,SP,São Paulo,Quase Dormindo
5480,Client_5480,client_5480@example.com,32,Male,9198,PR,Curitiba,Perdido
5482,Client_5482,client_5482@example.com,23,Female,5772,RJ,Rio de Janeiro,Quase Dormindo
5484,Client_5484,client_5484@example.com,34,Female,10261,MG,Belo Horizonte,Novos
5485,Client_5485,client_5485@example.com,43,Male,4346,RJ,Rio de Janeiro,Perdido
5486,Client_5486,client_5486@example.com,41,Female,6913,RS,Porto Alegre,Não Perder
5487,Client_5487,client_5487@example.com,73,Male,5333,SC,Florianópolis,Leais
5488,Client_5488,client_5488@example.com,30,Female,4046,SP,São Paulo,Leais
5489,Client_5489,client_5489@example.com,35,Male,12380,SP,São Paulo,Perdido
5491,Client_5491,client_5491@example.com,30,Male,6875,SP,São Paulo,Leais
5493,Client_5493,client_5493@example.com,34,Male,16989,BA,Salvador,Perdido
5494,Client_5494,client_5494@example.com,42,Male,3736,RS,Porto Alegre,Campeões
5495,Client_5495,client_5495@example.com,26,Male,10494,RJ,Rio de Janeiro,Promissor
5497,Client_5497,client_5497@example.com,45,Male,11011,BA,Salvador,Em Risco
5498,Client_5498,client_5498@example.com,56,Female,15307,RS,Porto Alegre,Leais
5501,Client_5501,client_5501@example.com,37,Male,10797,MG,Belo Horizonte,Novos
5502,Client_5502,client_5502@example.com,36,Male,3857,BA,Salvador,Quase Dormindo
5503,Client_5503,client_5503@example.com,53,Female,13228,SP,São Paulo,Quase Dormindo
5504,Client_5504,client_5504@example.com,36,Female,7783,RJ,Rio de Janeiro,Campeões
5505,Client_5505,client_5505@example.com,33,Female,7292,RJ,Rio de Janeiro,Quase Dormindo
5507,Client_5507,client_5507@example.com,36,Female,15494,RS,Porto Alegre,Perdido
5510,Client_5510,client_5510@example.com,25,Male,19345,RJ,Rio de Janeiro,Novos
5511,Client_5511,client_5511@example.com,57,Female,15159,RS,Porto Alegre,Não Perder
5512,Client_5512,client_5512@example.com,52,Male,7757,BA,Salvador,Perdido
5513,Client_5513,client_5513@example.com,51,Male,11409,MG,Belo Horizonte,Leais
5515,Client_5515,client_5515@example.com,39,Female,2383,RJ,Rio de Janeiro,Leais
5516,Client_5516,client_5516@example.com,18,Female,17717,SP,São Paulo,Não Perder
5517,Client_5517,client_5517@example.com,52,Male,13944,RJ,Rio de Janeiro,Leais
5518,Client_5518,client_5518@example.com,50,Female,7264,RS,Porto Alegre,Perdido
5519,Client_5519,client_5519@example.com,48,Female,19302,PR,Curitiba,Leais
5520,Client_5520,client_5520@example.com,36,Male,14708,MG,Belo Horizonte,Promissor
5523,Client_5523,client_5523@example.com,36,Male,13162,RJ,Rio de Janeiro,Quase Dormindo
5525,Client_5525,client_5525@example.com,47,Female,9870,PR,Curitiba,Leais
5526,Client_5526,client_5526@example.com,72,Male,2851,RJ,Rio de Janeiro,Não Perder
5527,Client_5527,client_5527@example.com,58,Female,2558,SC,Florianópolis,Leais
5528,Client_5528,client_5528@example.com,47,Female,17469,RJ,Rio de Janeiro,Promissor
5529,Client_5529,client_5529@example.com,75,Female,6581,SC,Florianópolis,Quase Dormindo
5530,Client_5530,client_5530@example.com,32,Male,13651,MG,Belo Horizonte,Promissor
5531,Client_5531,client_5531@example.com,48,Male,9441,PR,Curitiba,Quase Dormindo
5532,Client_5532,client_5532@example.com,44,Male,16001,SC,Florianópolis,Campeões
5534,Client_5534,client_5534@example.com,43,Male,4082,SP,São Paulo,Atenção
5535,Client_5535,client_5535@example.com,39,Female,16596,MG,Belo Horizonte,Quase Dormindo
5539,Client_5539,client_5539@example.com,38,Female,18483,RJ,Rio de Janeiro,Atenção
5540,Client_5540,client_5540@example.com,58,Female,3668,SP,São Paulo,Perdido
5541,Client_5541,client_5541@example.com,44,Female,14959,BA,Salvador,Perdido
5542,Client_5542,client_5542@example.com,48,Female,4087,MG,Belo Horizonte,Perdido
5544,Client_5544,client_5544@example.com,42,Female,19643,SC,Florianópolis,Leais
5545,Client_5545,client_5545@example.com,62,Female,6905,SC,Florianópolis,Campeões
5549,Client_5549,client_5549@example.com,46,Female,6954,RS,Porto Alegre,Campeões
5550,Client_5550,client_5550@example.com,41,Female,12268,BA,Salvador,Perdido
5552,Client_5552,client_5552@example.com,50,Female,5094,SP,São Paulo,Perdido
5553,Client_5553,client_5553@example.com,37,Female,12483,SP,São Paulo,Leais
5554,Client_5554,client_5554@example.com,65,Male,14833,MG,Belo Horizonte,Perdido
5557,Client_5557,client_5557@example.com,33,Male,14446,MG,Belo Horizonte,Quase Dormindo
5559,Client_5559,client_5559@example.com,31,Female,3868,PR,Curitiba,Atenção
5561,Client_5561,client_5561@example.com,40,Male,9338,RS,Porto Alegre,Perdido
5562,Client_5562,client_5562@example.com,35,Female,13195,BA,Salvador,Leais
5563,Client_5563,client_5563@example.com,49,Male,9981,BA,Salvador,Leais
5564,Client_5564,client_5564@example.com,29,Male,18112,BA,Salvador,Quase Dormindo
5565,Client_5565,client_5565@example.com,29,Female,8948,BA,Salvador,Novos
5566,Client_5566,client_5566@example.com,24,Female,19029,PR,Curitiba,Perdido
5567,Client_5567,client_5567@example.com,27,Female,15442,SP,São Paulo,Promissor
5568,Client_5568,client_5568@example.com,66,Female,19402,RJ,Rio de Janeiro,Perdido
5569,Client_5569,client_5569@example.com,49,Female,7002,RJ,Rio de Janeiro,Perdido
5571,Client_5571,client_5571@example.com,47,Female,3611,RS,Porto Alegre,Promissor
5572,Client_5572,client_5572@example.com,35,Male,12806,SC,Florianópolis,Atenção
5574,Client_5574,client_5574@example.com,20,Male,5704,RJ,Rio de Janeiro,Novos
5575,Client_5575,client_5575@example.com,38,Female,3976,RJ,Rio de Janeiro,Atenção
5576,Client_5576,client_5576@example.com,56,Male,19396,PR,Curitiba,Promissor
5577,Client_5577,client_5577@example.com,38,Male,4693,SC,Florianópolis,Leais
5578,Client_5578,client_5578@example.com,29,Male,5038,RS,Porto Alegre,Atenção
5581,Client_5581,client_5581@example.com,47,Female,6177,SC,Florianópolis,Atenção
5583,Client_5583,client_5583@example.com,52,Female,19015,BA,Salvador,Campeões
5584,Client_5584,client_5584@example.com,74,Male,14087,PR,Curitiba,Perdido
5585,Client_5585,client_5585@example.com,25,Female,14347,PR,Curitiba,Atenção
5586,Client_5586,client_5586@example.com,29,Male,2781,SC,Florianópolis,Quase Dormindo
5588,Client_5588,client_5588@example.com,46,Male,16058,SP,São Paulo,Quase Dormindo
5589,Client_5589,client_5589@example.com,31,Female,10612,SP,São Paulo,Novos
5590,Client_5590,client_5590@example.com,50,Female,9136,RJ,Rio de Janeiro,Não Perder
5591,Client_5591,client_5591@example.com,43,Female,6888,SC,Florianópolis,Perdido
5592,Client_5592,client_5592@example.com,47,Female,8713,RJ,Rio de Janeiro,Perdido
5595,Client_5595,client_5595@example.com,64,Male,17369,RS,Porto Alegre,Perdido
5597,Client_5597,client_5597@example.com,85,Female,9456,RJ,Rio de Janeiro,Perdido
5598,Client_5598,client_5598@example.com,36,Male,19815,MG,Belo Horizonte,Campeões
5599,Client_5599,client_5599@example.com,43,Male,11285,RS,Porto Alegre,Quase Dormindo
5600,Client_5600,client_5600@example.com,52,Male,17014,RJ,Rio de Janeiro,Perdido
5602,Client_5602,client_5602@example.com,46,Female,8463,BA,Salvador,Promissor
5603,Client_5603,client_5603@example.com,39,Male,12671,SC,Florianópolis,Não Perder
5604,Client_5604,client_5604@example.com,61,Male,17554,SP,São Paulo,Não Perder
5605,Client_5605,client_5605@example.com,55,Male,5119,MG,Belo Horizonte,Campeões
5606,Client_5606,client_5606@example.com,66,Male,2173,SC,Florianópolis,Promissor
5609,Client_5609,client_5609@example.com,59,Female,18331,SP,São Paulo,Atenção
5610,Client_5610,client_5610@example.com,39,Male,18781,SC,Florianópolis,Atenção
5611,Client_5611,client_5611@example.com,36,Female,19148,PR,Curitiba,Promissor
5613,Client_5613,client_5613@example.com,56,Male,3790,SC,Florianópolis,Leais
5614,Client_5614,client_5614@example.com,41,Female,6747,RS,Porto Alegre,Novos
5615,Client_5615,client_5615@example.com,32,Female,10565,MG,Belo Horizonte,Quase Dormindo
5616,Client_5616,client_5616@example.com,47,Male,17599,RS,Porto Alegre,Leais
5617,Client_5617,client_5617@example.com,64,Male,8786,RS,Porto Alegre,Promissor
5618,Client_5618,client_5618@example.com,42,Female,19410,MG,Belo Horizonte,Leais
5619,Client_5619,client_5619@example.com,37,Female,2636,RS,Porto Alegre,Campeões
5620,Client_5620,client_5620@example.com,66,Female,18102,PR,Curitiba,Novos
5621,Client_5621,client_5621@example.com,39,Male,18681,MG,Belo Horizonte,Campeões
5623,Client_5623,client_5623@example.com,42,Female,11164,MG,Belo Horizonte,Perdido
5624,Client_5624,client_5624@example.com,49,Male,5218,BA,Salvador,Leais
5625,Client_5625,client_5625@example.com,63,Female,7623,BA,Salvador,Em Risco
5626,Client_5626,client_5626@example.com,52,Male,5720,BA,Salvador,Novos
5627,Client_5627,client_5627@example.com,50,Male,13959,SC,Florianópolis,Promissor
5628,Client_5628,client_5628@example.com,43,Male,12349,SP,São Paulo,Campeões
5632,Client_5632,client_5632@example.com,47,Female,2053,RS,Porto Alegre,Campeões
5636,Client_5636,client_5636@example.com,34,Male,14312,SC,Florianópolis,Quase Dormindo
5638,Client_5638,client_5638@example.com,51,Male,4427,SP,São Paulo,Novos
5642,Client_5642,client_5642@example.com,56,Male,16525,PR,Curitiba,Campeões
5643,Client_5643,client_5643@example.com,40,Male,14659,BA,Salvador,Quase Dormindo
5644,Client_5644,client_5644@example.com,47,Male,4981,BA,Salvador,Perdido
5649,Client_5649,client_5649@example.com,45,Female,15191,RS,Porto Alegre,Perdido
5650,Client_5650,client_5650@example.com,46,Female,7268,RJ,Rio de Janeiro,Atenção
5651,Client_5651,client_5651@example.com,56,Female,17157,BA,Salvador,Perdido
5653,Client_5653,client_5653@example.com,54,Male,13183,MG,Belo Horizonte,Campeões
5654,Client_5654,client_5654@example.com,68,Male,6811,BA,Salvador,Atenção
5655,Client_5655,client_5655@example.com,36,Female,11295,RS,Porto Alegre,Perdido
5656,Client_5656,client_5656@example.com,50,Female,10976,BA,Salvador,Campeões
5658,Client_5658,client_5658@example.com,32,Male,14841,RJ,Rio de Janeiro,Novos
5661,Client_5661,client_5661@example.com,49,Female,16081,SP,São Paulo,Atenção
5663,Client_5663,client_5663@example.com,26,Female,12939,RS,Porto Alegre,Não Perder
5664,Client_5664,client_5664@example.com,63,Male,17553,SC,Florianópolis,Não Perder
5665,Client_5665,client_5665@example.com,65,Male,17402,PR,Curitiba,Quase Dormindo
5667,Client_5667,client_5667@example.com,48,Male,4249,MG,Belo Horizonte,Campeões
5668,Client_5668,client_5668@example.com,39,Female,11288,SP,São Paulo,Novos
5669,Client_5669,client_5669@example.com,35,Female,4268,MG,Belo Horizonte,Campeões
5670,Client_5670,client_5670@example.com,35,Male,4679,SP,São Paulo,Perdido
5672,Client_5672,client_5672@example.com,34,Other,2387,RJ,Rio de Janeiro,Novos
5673,Client_5673,client_5673@example.com,38,Male,15278,SC,Florianópolis,Atenção
5675,Client_5675,client_5675@example.com,40,Female,14131,RJ,Rio de Janeiro,Promissor
5678,Client_5678,client_5678@example.com,22,Female,4701,PR,Curitiba,Perdido
5679,Client_5679,client_5679@example.com,47,Female,18879,MG,Belo Horizonte,Perdido
5680,Client_5680,client_5680@example.com,59,Female,4952,RJ,Rio de Janeiro,Atenção
5683,Client_5683,client_5683@example.com,48,Female,3158,RS,Porto Alegre,Novos
5685,Client_5685,client_5685@example.com,62,Female,2260,SP,São Paulo,Atenção
5687,Client_5687,client_5687@example.com,23,Female,17372,PR,Curitiba,Quase Dormindo
5688,Client_5688,client_5688@example.com,64,Male,10441,SP,São Paulo,Atenção
5689,Client_5689,client_5689@example.com,34,Female,7622,RJ,Rio de Janeiro,Campeões
5690,Client_5690,client_5690@example.com,46,Female,18979,BA,Salvador,Campeões
5691,Client_5691,client_5691@example.com,58,Male,5700,PR,Curitiba,Perdido
5692,Client_5692,client_5692@example.com,54,Female,17009,SP,São Paulo,Novos
5693,Client_5693,client_5693@example.com,64,Male,9867,PR,Curitiba,Promissor
5694,Client_5694,client_5694@example.com,41,Male,2185,SC,Florianópolis,Promissor
5695,Client_5695,client_5695@example.com,26,Female,17927,RS,Porto Alegre,Atenção
5696,Client_5696,client_5696@example.com,43,Female,13750,SC,Florianópolis,Não Perder
5698,Client_5698,client_5698@example.com,54,Male,19620,PR,Curitiba,Promissor
5700,Client_5700,client_5700@example.com,62,Male,17730,PR,Curitiba,Campeões
5702,Client_5702,client_5702@example.com,53,Male,14081,MG,Belo Horizonte,Leais
5703,Client_5703,client_5703@example.com,40,Female,6013,MG,Belo Horizonte,Perdido
5704,Client_5704,client_5704@example.com,39,Female,16318,SC,Florianópolis,Quase Dormindo
5706,Client_5706,client_5706@example.com,36,Male,15931,RJ,Rio de Janeiro,Campeões
5707,Client_5707,client_5707@example.com,36,Female,7918,SP,São Paulo,Não Perder
5708,Client_5708,client_5708@example.com,26,Female,2629,RJ,Rio de Janeiro,Novos
5709,Client_5709,client_5709@example.com,64,Male,7257,RS,Porto Alegre,Campeões
5711,Client_5711,client_5711@example.com,49,Female,15624,MG,Belo Horizonte,Atenção
5713,Client_5713,client_5713@example.com,53,Male,19221,PR,Curitiba,Atenção
5715,Client_5715,client_5715@example.com,22,Female,2402,MG,Belo Horizonte,Campeões
5717,Client_5717,client_5717@example.com,22,Male,4446,SP,São Paulo,Leais
5718,Client_5718,client_5718@example.com,21,Female,7669,RJ,Rio de Janeiro,Promissor
5720,Client_5720,client_5720@example.com,65,Female,10821,PR,Curitiba,Leais
5726,Client_5726,client_5726@example.com,46,Male,18230,PR,Curitiba,Quase Dormindo
5727,Client_5727,client_5727@example.com,44,Male,13759,RJ,Rio de Janeiro,Campeões
5728,Client_5728,client_5728@example.com,42,Female,10984,BA,Salvador,Campeões
5729,Client_5729,client_5729@example.com,46,Male,18730,BA,Salvador,Perdido
5730,Client_5730,client_5730@example.com,21,Female,7036,BA,Salvador,Leais
5731,Client_5731,client_5731@example.com,43,Female,14085,MG,Belo Horizonte,Leais
5735,Client_5735,client_5735@example.com,40,Male,13508,RJ,Rio de Janeiro,Perdido
5736,Client_5736,client_5736@example.com,23,Female,11459,RJ,Rio de Janeiro,Perdido
5737,Client_5737,client_5737@example.com,59,Female,19049,RJ,Rio de Janeiro,Quase Dormindo
5738,Client_5738,client_5738@example.com,45,Female,15824,BA,Salvador,Quase Dormindo
5741,Client_5741,client_5741@example.com,57,Female,18683,SC,Florianópolis,Atenção
5743,Client_5743,client_5743@example.com,32,Male,16627,SP,São Paulo,Perdido
5744,Client_5744,client_5744@example.com,48,Female,19335,SC,Florianópolis,Leais
5747,Client_5747,client_5747@example.com,33,Male,11853,RS,Porto Alegre,Novos
5748,Client_5748,client_5748@example.com,40,Female,6875,MG,Belo Horizonte,Atenção
5749,Client_5749,client_5749@example.com,48,Male,2532,BA,Salvador,Leais
5751,Client_5751,client_5751@example.com,34,Male,6876,SC,Florianópolis,Quase Dormindo
5752,Client_5752,client_5752@example.com,65,Female,9954,PR,Curitiba,Perdido
5753,Client_5753,client_5753@example.com,34,Male,6653,SP,São Paulo,Quase Dormindo
5755,Client_5755,client_5755@example.com,37,Female,11783,MG,Belo Horizonte,Leais
5756,Client_5756,client_5756@example.com,25,Male,3152,RJ,Rio de Janeiro,Quase Dormindo
5757,Client_5757,client_5757@example.com,67,Male,4488,SP,São Paulo,Leais
5758,Client_5758,client_5758@example.com,32,Female,5181,RS,Porto Alegre,Promissor
5759,Client_5759,client_5759@example.com,40,Female,11883,PR,Curitiba,Campeões
5760,Client_5760,client_5760@example.com,35,Male,10323,SP,São Paulo,Campeões
5762,Client_5762,client_5762@example.com,25,Male,7194,BA,Salvador,Perdido
5765,Client_5765,client_5765@example.com,36,Male,8182,PR,Curitiba,Perdido
5766,Client_5766,client_5766@example.com,53,Female,19889,SC,Florianópolis,Perdido
5767,Client_5767,client_5767@example.com,48,Male,6433,RJ,Rio de Janeiro,Perdido
5770,Client_5770,client_5770@example.com,52,Male,13125,SP,São Paulo,Atenção
5771,Client_5771,client_5771@example.com,40,Male,15503,MG,Belo Horizonte,Leais
5772,Client_5772,client_5772@example.com,25,Male,8458,RS,Porto Alegre,Novos
5776,Client_5776,client_5776@example.com,74,Male,17180,SC,Florianópolis,Promissor
